company_id,registration_date,location,turnover,is_fraud,seller_id_x,sent_invoices,buyer_id_x,received_invoices,seller_id_y,total_sent_amount,buyer_id_y,total_received_amount,invoice_frequency,fraud_probability,predicted_fraud
GST000713,2022-09-07,Mumbai,5792627.511462618,0,GST000713,2,GST000713,6,GST000713,35081.45844076003,GST000713,56398.44537117379,8,0.49280524,0
GST000714,2021-04-23,Bangalore,2704624.143557734,0,GST000714,2,GST000714,5,GST000714,55227.30186596241,GST000714,127577.95893588472,7,0.4849409,0
GST000715,2021-02-26,Kolkata,40441387.98972465,0,GST000715,9,GST000715,4,GST000715,1185749.139022955,GST000715,394628.34575643775,13,0.4965894,0
GST000716,2021-10-10,Delhi,478683.039665267,0,GST000716,3,GST000716,2,GST000716,23280.672161206105,GST000716,19876.029079473392,5,0.49461427,0
GST000717,2022-01-07,Chennai,135490407.49907088,0,GST000717,7,GST000717,1,GST000717,475485.8292041137,GST000717,147296.7828446965,8,0.49193275,0
GST000718,2022-05-18,Chennai,2056262.7046124255,0,GST000718,10,GST000718,10,GST000718,1181157.3818938686,GST000718,7818094.07135489,20,0.49140233,0
GST000719,2020-06-28,Bangalore,11313571.223199548,0,GST000719,3,GST000719,6,GST000719,516840.27599115705,GST000719,809540.1011316283,9,0.49341553,0
GST000720,2021-01-04,Chennai,2643369.8930763444,0,GST000720,4,GST000720,4,GST000720,126520.89629357606,GST000720,391308.0861258915,8,0.49078706,0
GST000721,2020-04-22,Delhi,14353447.608645497,0,GST000721,5,GST000721,4,GST000721,144314.81059770507,GST000721,739455.9145229729,9,0.49751675,0
GST000722,2022-07-03,Bangalore,312324147.44999766,0,GST000722,3,GST000722,3,GST000722,172792.2843303296,GST000722,13212.232691778274,6,0.47920457,0
GST000723,2020-12-19,Mumbai,2450132.409841564,0,GST000723,8,GST000723,6,GST000723,642011.3459443043,GST000723,383612.26418844704,14,0.49540597,0
GST000724,2021-12-10,Mumbai,265223.5748444538,0,GST000724,4,GST000724,6,GST000724,10850714.326940883,GST000724,1602389.677988948,10,0.4992002,0
GST000725,2020-09-12,Bangalore,6463.981630384852,1,GST000725,4,GST000725,9,GST000725,750571.7057012214,GST000725,221721.37987618096,13,0.4866096,0
GST000726,2022-06-11,Delhi,2145289.501183627,0,GST000726,4,GST000726,6,GST000726,49539.58597649706,GST000726,166052.1807634551,10,0.495809,0
GST000727,2021-05-26,Bangalore,36506863.43734909,0,GST000727,5,GST000727,6,GST000727,582641.90139954,GST000727,237519.0468918283,11,0.5018814,1
GST000728,2021-03-28,Bangalore,297724.5481590429,0,GST000728,7,GST000728,6,GST000728,149580.00885069047,GST000728,411418.4521024098,13,0.496116,0
GST000729,2020-05-26,Kolkata,2368865.4262955887,0,GST000729,4,GST000729,5,GST000729,146883.3284629404,GST000729,175163.22483149345,9,0.48244122,0
GST000730,2022-08-23,Mumbai,32154310.74367977,0,GST000730,4,GST000730,5,GST000730,117879.60791563308,GST000730,337310.01765417267,9,0.4954669,0
GST000731,2020-02-22,Delhi,8037733.161146194,0,GST000731,2,GST000731,4,GST000731,350141.56671271636,GST000731,58858.334402461434,6,0.49283254,0
GST000732,2021-04-19,Kolkata,341724599.40091646,0,GST000732,5,GST000732,6,GST000732,1352125.0324695176,GST000732,1069304.5091285666,11,0.48271105,0
GST000733,2021-10-01,Bangalore,328243.24402492656,0,GST000733,6,GST000733,11,GST000733,783934.2481960317,GST000733,3446121.022820483,17,0.4986083,0
GST000734,2021-10-19,Kolkata,544141.9379833705,0,GST000734,10,GST000734,7,GST000734,304683.2666465713,GST000734,199490.6809566275,17,0.4825095,0
GST000735,2020-11-20,Delhi,3266986.4158787816,0,GST000735,4,GST000735,8,GST000735,17365.9666277269,GST000735,239126.3803204465,12,0.4985737,0
GST000736,2021-02-22,Bangalore,7356.7362744596785,1,GST000736,4,GST000736,11,GST000736,789312.143792837,GST000736,553200.5331235449,15,0.48164982,0
GST000737,2022-03-27,Bangalore,23602522.58546752,0,GST000737,10,GST000737,1,GST000737,1046320.4896836187,GST000737,30509.002327923583,11,0.505863,1
GST000738,2020-04-08,Delhi,741797.7574328451,0,GST000738,3,GST000738,4,GST000738,731767.9836584862,GST000738,904078.6964179735,7,0.5023348,1
GST000739,2022-03-09,Kolkata,3274965.3458028603,0,GST000739,1,GST000739,6,GST000739,2782.484804212652,GST000739,2070964.3925138873,7,0.48616698,0
GST000740,2020-02-15,Delhi,35642635.46127131,0,GST000740,6,GST000740,7,GST000740,99725.56298948874,GST000740,1532066.5738447397,13,0.4993771,0
GST000741,2021-02-04,Chennai,2273600.4810400787,0,GST000741,4,GST000741,2,GST000741,276884.8911231202,GST000741,141741.9110931261,6,0.49061835,0
GST000742,2021-11-03,Chennai,3536571.926217026,0,GST000742,4,GST000742,4,GST000742,81665.19472111079,GST000742,110869.06243551019,8,0.4967669,0
GST000743,2020-04-15,Mumbai,220895.3536834175,0,GST000743,2,GST000743,4,GST000743,180744.1083449946,GST000743,101126.83876112274,6,0.490365,0
GST000744,2021-01-27,Kolkata,2049035.5520964891,0,GST000744,5,GST000744,7,GST000744,5366622.178763159,GST000744,786158.6082375259,12,0.49256817,0
GST000745,2020-03-01,Bangalore,1241672.7008780933,0,GST000745,2,GST000745,2,GST000745,113556.41404716524,GST000745,57384.482104361836,4,0.47993958,0
GST000746,2022-08-07,Delhi,147302668.66801304,0,GST000746,4,GST000746,8,GST000746,85251.68244534227,GST000746,212927.278992798,12,0.47934932,0
GST000747,2022-03-05,Bangalore,31476117.818058874,0,GST000747,4,GST000747,2,GST000747,75856.02788048683,GST000747,386809.46422273485,6,0.49933776,0
GST000748,2020-04-03,Kolkata,154456.27243425403,0,GST000748,6,GST000748,3,GST000748,241590.17406689047,GST000748,371299.2618265532,9,0.48571303,0
GST000749,2020-06-24,Kolkata,3646046.0225715353,0,GST000749,6,GST000749,3,GST000749,384469.9016005914,GST000749,327103.3312673179,9,0.47905058,0
GST000750,2021-08-30,Delhi,11028039.846592434,0,GST000750,6,GST000750,3,GST000750,6701219.88863968,GST000750,287704.200730297,9,0.48366657,0
GST000751,2021-08-15,Kolkata,812744.6682333978,0,GST000751,7,GST000751,7,GST000751,276019.6842621755,GST000751,647588.3045361759,14,0.4925588,0
GST000752,2021-03-24,Mumbai,643389.3646324235,0,GST000752,6,GST000752,5,GST000752,74132.541553205,GST000752,123365.28425616317,11,0.5009985,1
GST000753,2020-04-02,Kolkata,6192301.220793755,0,GST000753,4,GST000753,6,GST000753,309535.8837193824,GST000753,451391.10425152123,10,0.4843916,0
GST000754,2022-04-11,Mumbai,83749589.09555207,0,GST000754,4,GST000754,7,GST000754,424275.35156240023,GST000754,982233.3881451855,11,0.50145763,1
GST000755,2020-12-02,Delhi,5656091.18610308,0,GST000755,9,GST000755,7,GST000755,745764.0964480492,GST000755,323182.2573646954,16,0.48384202,0
GST000756,2021-08-19,Chennai,15803912.48068352,0,GST000756,7,GST000756,8,GST000756,106194.28026622116,GST000756,332166.805120102,15,0.49309272,0
GST000757,2022-08-19,Mumbai,751579.7495836584,0,GST000757,1,GST000757,6,GST000757,7555.236317506562,GST000757,548760.8847397321,7,0.49824402,0
GST000758,2020-12-29,Kolkata,125499931.23197605,0,GST000758,8,GST000758,6,GST000758,455501.88642208173,GST000758,2376539.310056498,14,0.48722064,0
GST000759,2022-01-28,Kolkata,3112540.261518048,0,GST000759,3,GST000759,4,GST000759,224537.6936187761,GST000759,80809.87469270005,7,0.49578536,0
GST000760,2022-03-23,Bangalore,1588045.5938387837,0,GST000760,2,GST000760,5,GST000760,857922.1276942166,GST000760,736879.4412985753,7,0.48319635,0
GST000761,2022-05-03,Mumbai,2503947.726025214,0,GST000761,3,GST000761,5,GST000761,833538.4086694622,GST000761,276922.98365758394,8,0.48968014,0
GST000762,2020-04-02,Bangalore,8658647.536868034,0,,0,GST000762,3,,0.0,GST000762,37145.89039415234,3,0.48307344,0
GST000763,2020-12-11,Bangalore,902415.4548573324,0,GST000763,3,GST000763,5,GST000763,660669.8273289503,GST000763,184627.01115526198,8,0.4950984,0
GST000764,2021-01-12,Chennai,197602.13391799084,0,GST000764,12,GST000764,2,GST000764,495621.02882348694,GST000764,4892771.0859604925,14,0.49877644,0
GST000765,2020-05-07,Kolkata,963336.8076172835,0,GST000765,5,GST000765,5,GST000765,687797.6202675954,GST000765,216143.6964460925,10,0.48705196,0
GST000766,2022-09-04,Mumbai,1145335.3001479914,0,GST000766,7,GST000766,6,GST000766,479536.77619804355,GST000766,304814.947306674,13,0.49725112,0
GST000767,2020-10-07,Kolkata,618209.2126297952,0,GST000767,3,GST000767,7,GST000767,95982.42124281182,GST000767,160376.42585761705,10,0.49558967,0
GST000768,2020-07-07,Kolkata,8460490.61561044,0,GST000768,5,GST000768,2,GST000768,78817.76190784875,GST000768,34047.1518368509,7,0.49999726,0
GST000769,2020-05-19,Kolkata,266803418.3895745,0,GST000769,8,GST000769,3,GST000769,234315.20757391147,GST000769,193269.34818052687,11,0.49053225,0
GST000770,2020-12-01,Mumbai,6640412.865690312,0,GST000770,9,GST000770,7,GST000770,274808.26333531586,GST000770,181270.66523757728,16,0.4971096,0
GST000771,2020-03-26,Mumbai,2550354.8751822705,0,GST000771,9,GST000771,6,GST000771,558401.8838427615,GST000771,872357.9340784124,15,0.49962747,0
GST000772,2020-11-28,Bangalore,958138.035391693,0,GST000772,11,GST000772,7,GST000772,3240495.4635365214,GST000772,849627.6572769088,18,0.48476803,0
GST000773,2020-07-14,Delhi,45724488.10312634,0,GST000773,6,GST000773,6,GST000773,349350.67462789937,GST000773,548751.1964688206,12,0.4916603,0
GST000774,2022-09-12,Bangalore,495481.3488661903,0,GST000774,4,GST000774,5,GST000774,153681.7362933333,GST000774,3838241.753819122,9,0.49603432,0
GST000775,2020-02-22,Mumbai,1660735.4729262874,0,GST000775,3,GST000775,2,GST000775,292799.4711767942,GST000775,173998.252828874,5,0.49734068,0
GST000776,2022-08-01,Delhi,9821683.08954053,0,GST000776,3,GST000776,1,GST000776,69070.30594770401,GST000776,38160.95616691464,4,0.49966857,0
GST000777,2022-04-01,Bangalore,1707593.6950687228,0,GST000777,6,GST000777,10,GST000777,93260.13387925187,GST000777,1820560.4277260466,16,0.49532562,0
GST000778,2020-08-05,Chennai,87900800.51771219,0,GST000778,5,GST000778,4,GST000778,501065.2454973771,GST000778,1137340.9586295218,9,0.47993162,0
GST000779,2021-12-13,Delhi,14277908.867500111,0,GST000779,5,GST000779,5,GST000779,552474.0427212488,GST000779,82054.94976877882,10,0.4961946,0
GST000780,2022-06-15,Delhi,581.1284427465426,1,GST000780,9,GST000780,4,GST000780,3062614.1498437803,GST000780,118716.54454419808,13,0.48109186,0
GST000781,2020-03-07,Mumbai,493345.396382095,0,GST000781,5,GST000781,4,GST000781,57806.36801919508,GST000781,87335.02400723005,9,0.49815488,0
GST000782,2022-01-23,Mumbai,356999.01953285385,0,GST000782,7,GST000782,8,GST000782,447478.3649497767,GST000782,651832.7560056789,15,0.4994576,0
GST000783,2020-11-01,Chennai,198974334.65487888,0,GST000783,5,GST000783,6,GST000783,260621.16762550117,GST000783,197859.05168743455,11,0.50018233,1
GST000784,2021-01-05,Kolkata,4867932.465970279,0,GST000784,7,GST000784,5,GST000784,583180.6176981119,GST000784,97257.38857140875,12,0.49823314,0
GST000785,2022-04-06,Chennai,805344.3583352306,0,GST000785,3,GST000785,7,GST000785,1167412.55241526,GST000785,475938.60834227427,10,0.4917097,0
GST000786,2020-08-06,Chennai,295754.17083535576,0,GST000786,4,GST000786,8,GST000786,215953.73526797857,GST000786,1348284.2752298329,12,0.49040374,0
GST000787,2022-06-07,Bangalore,2713288.175546949,0,GST000787,5,GST000787,8,GST000787,782867.1394683856,GST000787,420008.45811809856,13,0.4884655,0
GST000788,2022-03-23,Bangalore,5590011.289978989,0,GST000788,7,GST000788,4,GST000788,1027168.9696192787,GST000788,163929.0875215606,11,0.49107772,0
GST000789,2020-10-20,Delhi,11998896.468469976,0,GST000789,6,GST000789,2,GST000789,214072.56858033623,GST000789,61993.85825850746,8,0.49912128,0
GST000790,2021-05-04,Kolkata,99898.13751694384,0,,0,GST000790,4,,0.0,GST000790,139337.27243521446,4,0.4996887,0
GST000791,2021-12-20,Bangalore,487813.69598040986,0,GST000791,4,GST000791,2,GST000791,986758.2943147001,GST000791,545365.0207344809,6,0.5004271,1
GST000792,2020-02-08,Bangalore,71293365.68588679,0,GST000792,3,GST000792,7,GST000792,60223.08916884009,GST000792,286662.48727193906,10,0.44479555,0
GST000793,2021-05-29,Kolkata,10620274.657765942,0,GST000793,7,GST000793,3,GST000793,348148.83319006313,GST000793,89783.67005733015,10,0.49292856,0
GST000794,2022-06-27,Kolkata,1383225.884432712,0,GST000794,3,GST000794,1,GST000794,97953.65532616359,GST000794,15034.914512355856,4,0.48757994,0
GST000795,2020-10-18,Mumbai,14258047.524570003,0,,0,GST000795,2,,0.0,GST000795,216571.46809683146,2,0.49829975,0
GST000796,2020-08-17,Kolkata,27346591.497096468,0,GST000796,4,GST000796,8,GST000796,357721.2904438738,GST000796,996476.9412360038,12,0.49150908,0
GST000797,2020-12-01,Bangalore,988922.3680286309,0,GST000797,4,GST000797,4,GST000797,19317.37812986564,GST000797,538469.9256906505,8,0.4940415,0
GST000798,2020-09-04,Kolkata,13272491.602457024,0,GST000798,1,GST000798,6,GST000798,42178.67252197852,GST000798,200402.0949244742,7,0.495765,0
GST000799,2021-05-05,Chennai,2419427.080165429,0,GST000799,7,GST000799,8,GST000799,562893.039596392,GST000799,317749.88928099495,15,0.49453574,0
GST000800,2021-06-05,Mumbai,34083353.40944403,0,GST000800,10,GST000800,1,GST000800,510091.0333804455,GST000800,4796.272820895741,11,0.49290612,0
GST000801,2020-12-24,Chennai,110003749.37165678,0,GST000801,5,GST000801,2,GST000801,29930798.252174027,GST000801,50000.73777335005,7,0.4936805,0
GST000802,2020-12-19,Chennai,19291354.56481208,0,GST000802,2,GST000802,2,GST000802,24649.66633718458,GST000802,68173.97105505099,4,0.48929152,0
GST000803,2020-07-26,Kolkata,23563892.192005344,0,GST000803,3,GST000803,1,GST000803,254851.94385945273,GST000803,86984.47206105333,4,0.49751416,0
GST000804,2020-11-16,Kolkata,39267099.79839964,0,GST000804,8,GST000804,4,GST000804,824668.7379270839,GST000804,68196.16727236944,12,0.47865286,0
GST000805,2021-05-16,Delhi,3035490.8351499247,0,GST000805,7,GST000805,2,GST000805,509816.95731221006,GST000805,351275.5715040588,9,0.49783528,0
GST000806,2021-12-14,Kolkata,5048867.927810486,0,GST000806,6,GST000806,3,GST000806,422490.90123632236,GST000806,90045.52269944071,9,0.48973107,0
GST000807,2020-01-18,Bangalore,34389796.109202586,0,GST000807,9,GST000807,1,GST000807,5343483.050189064,GST000807,22842.60871440573,10,0.5012342,1
GST000808,2022-03-10,Mumbai,38868529.04722935,0,GST000808,3,GST000808,3,GST000808,256464.3647270997,GST000808,648363.8471430365,6,0.49496034,0
GST000809,2022-06-06,Mumbai,20302377.382917546,0,GST000809,4,GST000809,4,GST000809,233693.7310732471,GST000809,36231.62960395684,8,0.5000817,1
GST000810,2021-09-21,Kolkata,10114675.044551592,0,GST000810,3,GST000810,4,GST000810,145528.01913317558,GST000810,674404.6144375687,7,0.4975497,0
GST000811,2021-01-22,Chennai,12404387.039148567,0,GST000811,3,GST000811,3,GST000811,831338.1424077492,GST000811,1354037.3320996743,6,0.49055034,0
GST000812,2022-08-27,Delhi,3401597.920065429,0,GST000812,6,GST000812,2,GST000812,2344591.103021571,GST000812,37221.35065920732,8,0.49883792,0
GST000813,2020-07-27,Delhi,3694546.584275437,0,GST000813,10,GST000813,2,GST000813,238106.98379752444,GST000813,5910162.595282802,12,0.4951661,0
GST000814,2020-04-12,Delhi,1071913.116377985,0,GST000814,4,GST000814,6,GST000814,582861.1632917691,GST000814,9685483.813277228,10,0.48869586,0
GST000815,2020-11-29,Bangalore,440981.6460246165,0,GST000815,8,GST000815,3,GST000815,2051110.4665596895,GST000815,144379.55838783228,11,0.4972395,0
GST000816,2022-02-11,Delhi,384873.15080358885,0,GST000816,3,GST000816,2,GST000816,202544.038311886,GST000816,3983566.7226395146,5,0.49734923,0
GST000817,2020-12-08,Kolkata,3278976.4975888683,0,GST000817,4,GST000817,8,GST000817,119819.67948022357,GST000817,890043.7125568788,12,0.49190333,0
GST000818,2020-09-12,Kolkata,37392080.82611201,0,GST000818,2,GST000818,10,GST000818,438561.67496183206,GST000818,690227.8869466394,12,0.49074224,0
GST000819,2022-01-09,Kolkata,6046407.547164909,0,GST000819,5,GST000819,6,GST000819,381663.0157517567,GST000819,60099.274370226034,11,0.4981829,0
GST000820,2021-03-15,Mumbai,9074948.158913195,0,GST000820,4,GST000820,2,GST000820,957772.5220503911,GST000820,16631.433433626604,6,0.49912828,0
GST000821,2020-10-08,Kolkata,6282124.343850954,0,GST000821,5,GST000821,5,GST000821,367143.19998043694,GST000821,60604.3516022518,10,0.5028107,1
GST000822,2020-11-27,Kolkata,1326071.7470681304,0,GST000822,8,GST000822,5,GST000822,606041.5477398667,GST000822,361743.1349934588,13,0.4907226,0
GST000823,2020-03-02,Bangalore,3848553.677388421,0,GST000823,4,GST000823,6,GST000823,4101834.6620700797,GST000823,3156245.5588882416,10,0.4940328,0
GST000824,2020-10-04,Delhi,3809.442834064591,1,GST000824,7,GST000824,5,GST000824,1850623.5204354187,GST000824,114313.46717144681,12,0.49647957,0
GST000825,2021-06-13,Mumbai,634987.9657995645,0,GST000825,4,GST000825,7,GST000825,295857.73295824707,GST000825,168622.8861772571,11,0.4922739,0
GST000826,2022-02-03,Chennai,3563880.769170499,0,GST000826,5,GST000826,9,GST000826,581353.3473001852,GST000826,617880.263196336,14,0.4773831,0
GST000827,2022-05-05,Mumbai,4541033.318682148,0,GST000827,5,GST000827,5,GST000827,56853.50057805567,GST000827,6763551.490936419,10,0.4840093,0
GST000828,2021-03-07,Bangalore,29442697.251930803,0,GST000828,4,GST000828,4,GST000828,163837.5458489894,GST000828,92716.13498815539,8,0.49810353,0
GST000829,2021-05-31,Mumbai,251373.06714701332,0,GST000829,4,GST000829,6,GST000829,60343.27859103984,GST000829,727329.0953952041,10,0.49160478,0
GST000830,2021-11-23,Delhi,405.1104873300929,1,GST000830,5,GST000830,5,GST000830,841287.2650859742,GST000830,273949.2578911485,10,0.48659703,0
GST000831,2021-04-26,Chennai,1826227.227604022,0,GST000831,7,GST000831,6,GST000831,794254.1020754311,GST000831,175176.64740215696,13,0.4913732,0
GST000832,2021-12-16,Delhi,139.91892021523793,1,GST000832,6,GST000832,8,GST000832,153522.76379096654,GST000832,375894.1286152899,14,0.49502456,0
GST000833,2021-05-09,Mumbai,26884711.66345083,0,GST000833,3,GST000833,3,GST000833,459731.8988973722,GST000833,566885.8352243874,6,0.49875116,0
GST000834,2022-05-07,Kolkata,68241770.47359148,0,GST000834,4,GST000834,5,GST000834,691958.5694439338,GST000834,781774.4752622233,9,0.49731287,0
GST000835,2022-08-05,Chennai,559230.8706099483,0,GST000835,6,GST000835,9,GST000835,433400.7706009706,GST000835,2926581.973587313,15,0.48800677,0
GST000836,2021-02-19,Delhi,10402982.37906202,0,GST000836,3,GST000836,2,GST000836,35036.8593138445,GST000836,87067.54409252194,5,0.498416,0
GST000837,2021-10-02,Mumbai,20331.249324136043,1,GST000837,3,GST000837,9,GST000837,544921.092350344,GST000837,1793126.4998642262,12,0.4961142,0
GST000838,2022-02-12,Chennai,3874030.082754512,1,GST000838,6,GST000838,4,GST000838,337679.7459239456,GST000838,378919.3036103778,10,0.48292536,0
GST000839,2022-08-13,Mumbai,66018182.70947272,0,GST000839,6,GST000839,9,GST000839,863552.6357330624,GST000839,158343.97119593542,15,0.48462665,0
GST000840,2022-06-13,Kolkata,2149249.277739674,0,GST000840,6,GST000840,5,GST000840,194235.84472660933,GST000840,856469.9212982184,11,0.49690804,0
GST000841,2021-09-02,Mumbai,12800422.180147164,0,GST000841,5,GST000841,3,GST000841,220289.64355007885,GST000841,997358.9046289491,8,0.5006678,1
GST000842,2020-04-01,Chennai,2581902.696331033,0,GST000842,9,GST000842,4,GST000842,14181398.663931625,GST000842,250686.67081120954,13,0.49036622,0
GST000843,2022-06-11,Mumbai,2096928.127213973,0,GST000843,1,GST000843,7,GST000843,8198.488371018982,GST000843,374569.4701005281,8,0.4957331,0
GST000844,2022-07-02,Bangalore,448628.3067847048,0,GST000844,5,GST000844,6,GST000844,611940.0259520834,GST000844,79266.17337391163,11,0.49178258,0
GST000845,2020-03-22,Kolkata,8598360.974519184,0,GST000845,7,GST000845,6,GST000845,105369.20218250992,GST000845,683233.4050101757,13,0.48561284,0
GST000846,2021-05-02,Bangalore,1991191.8111195453,0,GST000846,6,GST000846,2,GST000846,30718.55382355254,GST000846,352441.8616073818,8,0.4844968,0
GST000847,2022-03-11,Bangalore,4452065.784133538,0,GST000847,3,GST000847,2,GST000847,222930.76984517966,GST000847,99269.15240730354,5,0.49707267,0
GST000848,2022-09-15,Kolkata,7651.043869295995,1,GST000848,3,GST000848,3,GST000848,118683.99732702992,GST000848,134302.98272208072,6,0.48317194,0
GST000849,2021-03-22,Mumbai,4097396.296294131,0,GST000849,3,GST000849,4,GST000849,1048465.6969005964,GST000849,989579.2208228306,7,0.50132483,1
GST000850,2021-05-19,Mumbai,11010.045280883747,1,,0,GST000850,4,,0.0,GST000850,339675.64502014115,4,0.50198066,1
GST000851,2021-11-28,Kolkata,257732.0120731532,0,GST000851,4,GST000851,4,GST000851,643198.4575899969,GST000851,6664339.186639029,8,0.49683666,0
GST000852,2021-02-13,Delhi,25624.430911744224,0,GST000852,6,GST000852,7,GST000852,951758.4068843903,GST000852,405539.83207682904,13,0.5016743,1
GST000853,2020-01-17,Bangalore,14971712.23580861,0,GST000853,5,GST000853,4,GST000853,614449.1225329087,GST000853,28617.457868942976,9,0.4918208,0
GST000854,2020-06-11,Kolkata,96979.90649109636,1,GST000854,6,GST000854,3,GST000854,131416.180830443,GST000854,128502.3342246117,9,0.49857944,0
GST000855,2020-08-07,Chennai,308851.9317917167,0,GST000855,2,GST000855,4,GST000855,138257.61561624933,GST000855,110948.87757944559,6,0.48655125,0
GST000856,2020-01-12,Kolkata,3286906.096576204,0,GST000856,8,GST000856,5,GST000856,258382.6438756028,GST000856,2512720.9408662864,13,0.49166718,0
GST000857,2022-08-13,Bangalore,953300.0753273536,0,GST000857,5,GST000857,4,GST000857,24420.255258919293,GST000857,224316.0373022621,9,0.49574083,0
GST000858,2022-03-01,Mumbai,1032831.3608657928,0,GST000858,3,GST000858,4,GST000858,25974.295325300685,GST000858,415985.0627342337,7,0.47923467,0
GST000859,2021-02-03,Bangalore,890066.6198840875,0,GST000859,9,GST000859,2,GST000859,703155.9835012067,GST000859,51190.91529736884,11,0.49941218,0
GST000860,2020-10-06,Mumbai,221829.09411618643,0,GST000860,5,GST000860,7,GST000860,477413.8184792594,GST000860,600116.9679851357,12,0.49687886,0
GST000861,2020-07-22,Bangalore,39848044.75298263,0,GST000861,4,GST000861,5,GST000861,309007.7215040141,GST000861,292861.82316340826,9,0.5002047,1
GST000862,2021-02-17,Mumbai,7873390.033551387,0,GST000862,3,GST000862,6,GST000862,42152.959593230094,GST000862,460580.1303694606,9,0.49143168,0
GST000863,2022-06-30,Mumbai,8193249.681181854,0,GST000863,4,GST000863,3,GST000863,878068.7896240049,GST000863,92994.07126699114,7,0.48059452,0
GST000864,2021-08-14,Bangalore,192059.58874259956,0,GST000864,6,GST000864,4,GST000864,732361.8944303674,GST000864,102515.9150103456,10,0.49426377,0
GST000865,2021-12-09,Kolkata,23508077.635616988,0,GST000865,6,GST000865,6,GST000865,201251.95553235064,GST000865,700124.6967568401,12,0.48105845,0
GST000866,2020-04-19,Delhi,4473841.490511926,0,GST000866,3,GST000866,3,GST000866,246058.24438898911,GST000866,163305.49547775922,6,0.49114835,0
GST000867,2020-12-07,Delhi,1197422.1232328224,0,GST000867,7,GST000867,4,GST000867,265634.48763068265,GST000867,96989.75294729587,11,0.49495113,0
GST000868,2020-04-21,Bangalore,9385727.014568668,0,GST000868,3,GST000868,9,GST000868,24999.42983821007,GST000868,649531.7604320687,12,0.49647826,0
GST000869,2020-11-10,Kolkata,12604214.77909132,0,GST000869,10,GST000869,5,GST000869,667225.7373900888,GST000869,382084.7855633506,15,0.4626537,0
GST000870,2022-06-07,Delhi,404775.8909584468,0,GST000870,8,GST000870,5,GST000870,522489.5855123991,GST000870,36671.015306697635,13,0.4992461,0
GST000871,2022-05-23,Kolkata,1624780.944603765,0,GST000871,6,GST000871,6,GST000871,158749.47026646786,GST000871,501785.1610765043,12,0.4969366,0
GST000872,2020-10-01,Kolkata,28542257.621193036,0,GST000872,4,GST000872,1,GST000872,256848.44853208627,GST000872,132523.29909760068,5,0.48009092,0
GST000873,2020-09-16,Chennai,132955713.19816837,0,GST000873,10,GST000873,6,GST000873,134820.79218836554,GST000873,1823396.067433435,16,0.4962559,0
GST000874,2022-01-19,Mumbai,4964944.463263887,0,GST000874,6,GST000874,8,GST000874,89355.42160835823,GST000874,1852886.2485097968,14,0.48600447,0
GST000875,2021-05-22,Mumbai,1231241.2124461692,0,GST000875,6,GST000875,7,GST000875,347252.72880836885,GST000875,5166306.858436613,13,0.49741557,0
GST000876,2021-10-07,Delhi,23206103.57889072,0,GST000876,6,GST000876,7,GST000876,288018.1467706639,GST000876,186438.76874790635,13,0.4949353,0
GST000877,2022-05-24,Mumbai,67593024.06601834,0,GST000877,5,GST000877,5,GST000877,187213.87396640948,GST000877,505064.9805332407,10,0.49378774,0
GST000878,2021-02-20,Chennai,1630056.4731532708,0,GST000878,6,GST000878,8,GST000878,1008825.2064934524,GST000878,70063.66303425666,14,0.4934976,0
GST000879,2020-12-08,Kolkata,19860457.14451085,0,GST000879,6,GST000879,5,GST000879,250245.95895816045,GST000879,1659405.4765578357,11,0.499011,0
GST000880,2022-07-31,Chennai,3271442.705459396,0,GST000880,1,GST000880,2,GST000880,559367.1681761588,GST000880,59595.90875631603,3,0.4331626,0
GST000881,2020-11-03,Bangalore,545654.2597065289,0,GST000881,5,GST000881,7,GST000881,101758.31070473895,GST000881,1001742.2002156617,12,0.49721125,0
GST000882,2020-03-21,Delhi,390250.5967760498,0,GST000882,7,GST000882,1,GST000882,215676.32957307706,GST000882,182011.92083174395,8,0.50184214,1
GST000883,2020-09-14,Chennai,2284298.683626382,0,GST000883,2,GST000883,3,GST000883,87889.06902987373,GST000883,117208.56011503236,5,0.49890816,0
GST000884,2020-05-08,Chennai,131262.68608975902,0,GST000884,4,GST000884,6,GST000884,250959.15377179015,GST000884,777932.7970602284,10,0.47076482,0
GST000885,2022-06-05,Delhi,779240.281774832,0,GST000885,7,GST000885,4,GST000885,522843.4390585323,GST000885,12685.079547368683,11,0.49663618,0
GST000886,2020-03-21,Mumbai,335307.9393306312,1,GST000886,5,GST000886,4,GST000886,80240.60577835863,GST000886,28311.78488752477,9,0.47653404,0
GST000887,2022-06-19,Chennai,622669.8542757719,0,GST000887,4,GST000887,1,GST000887,1330812.3146789751,GST000887,54020.27801808112,5,0.49849236,0
GST000888,2022-04-29,Chennai,278564575.6822314,0,GST000888,8,GST000888,4,GST000888,302577.96211377886,GST000888,206976.82279866378,12,0.49840337,0
GST000889,2021-03-19,Bangalore,510680.787059528,1,GST000889,5,GST000889,5,GST000889,27569.89073088552,GST000889,843448.0367402511,10,0.4940833,0
GST000890,2020-07-07,Delhi,3822455.4671726273,0,GST000890,1,GST000890,4,GST000890,209398.3278535452,GST000890,650872.6578018444,5,0.4926771,0
GST000891,2020-07-22,Chennai,1256886.6516126953,0,GST000891,5,GST000891,4,GST000891,94549.15996865937,GST000891,25717.565394570636,9,0.49719286,0
